#   t       A            B            C            D
0.304000 2.7985690903 0.6845110078 0.0000000000 0.0000000000
0.305000 2.7992536013 0.6860419560 0.0000000000 0.0000000000
0.306000 2.7999396433 0.6875677363 0.0000000000 0.0000000000
0.307000 2.8006272110 0.6890883546 0.0000000000 0.0000000000
0.308000 2.8013162994 0.6906038168 0.0000000000 0.0000000000
0.309000 2.8020069032 0.6921141293 0.0000000000 0.0000000000
0.310000 2.8026990173 0.6936192982 0.0000000000 0.0000000000
0.311000 2.8033926366 0.6951193299 0.0000000000 0.0000000000
0.312000 2.8040877559 0.6966142307 0.0000000000 0.0000000000
0.313000 2.8047843702 0.6981040073 0.0000000000 0.0000000000
0.314000 2.8054824742 0.6995886662 0.0000000000 0.0000000000
0.315000 2.8061820628 0.7010682141 0.0000000000 0.0000000000
0.316000 2.8068831311 0.7025426579 0.0000000000 0.0000000000
0.317000 2.8075856737 0.7040120044 0.0000000000 0.0000000000
0.318000 2.8082896857 0.7054762606 0.0000000000 0.0000000000
0.319000 2.8089951620 0.7069354334 0.0000000000 0.0000000000
0.320000 2.8097020974 0.7083895302 0.0000000000 0.0000000000
0.321000 2.8104104869 0.7098385581 0.0000000000 0.0000000000
0.322000 2.8111203255 0.7112825244 0.0000000000 0.0000000000
0.323000 2.8118316080 0.7127214364 0.0000000000 0.0000000000
0.324000 2.8125443295 0.7141553018 0.0000000000 0.0000000000
0.325000 2.8132584848 0.7155841279 0.0000000000 0.0000000000
0.326000 2.8139740689 0.7170079226 0.0000000000 0.0000000000
0.327000 2.8146910768 0.7184266934 0.0000000000 0.0000000000
0.328000 2.8154095035 0.7198404482 0.0000000000 0.0000000000
0.329000 2.8161293440 0.7212491948 0.0000000000 0.0000000000
0.330000 2.8168505932 0.7226529412 0.0000000000 0.0000000000
0.331000 2.8175732461 0.7240516954 0.0000000000 0.0000000000
0.332000 2.8182972978 0.7254454656 0.0000000000 0.0000000000
0.333000 2.8190227433 0.7268342598 0.0000000000 0.0000000000
0.334000 2.8197495775 0.7282180863 0.0000000000 0.0000000000
0.335000 2.8204777956 0.7295969535 0.0000000000 0.0000000000
