#   t       A            B            C            D
5.761000 8.4199513771 1.0440948151 0.0000000000 0.0000000000
5.762000 8.4209954719 1.0440948151 0.0000000000 0.0000000000
5.763000 8.4220395667 1.0440948151 0.0000000000 0.0000000000
5.764000 8.4230836616 1.0440948151 0.0000000000 0.0000000000
5.765000 8.4241277564 1.0440948151 0.0000000000 0.0000000000
5.766000 8.4251718512 1.0440948151 0.0000000000 0.0000000000
5.767000 8.4262159460 1.0440948151 0.0000000000 0.0000000000
5.768000 8.4272600408 1.0440948151 0.0000000000 0.0000000000
5.769000 8.4283041356 1.0440948151 0.0000000000 0.0000000000
5.770000 8.4293482304 1.0440948151 0.0000000000 0.0000000000
5.771000 8.4303923253 1.0440948151 0.0000000000 0.0000000000
5.772000 8.4314364201 1.0440948151 0.0000000000 0.0000000000
5.773000 8.4324805149 1.0440948151 0.0000000000 0.0000000000
5.774000 8.4335246097 1.0440948151 0.0000000000 0.0000000000
5.775000 8.4345687045 1.0440948151 0.0000000000 0.0000000000
5.776000 8.4356127993 1.0440948151 0.0000000000 0.0000000000
5.777000 8.4366568942 1.0440948151 0.0000000000 0.0000000000
5.778000 8.4377009890 1.0440948151 0.0000000000 0.0000000000
5.779000 8.4387450838 1.0440948151 0.0000000000 0.0000000000
5.780000 8.4397891786 1.0440948151 0.0000000000 0.0000000000
5.781000 8.4408332734 1.0440948151 0.0000000000 0.0000000000
5.782000 8.4418773682 1.0440948151 0.0000000000 0.0000000000
5.783000 8.4429214630 1.0440948151 0.0000000000 0.0000000000
5.784000 8.4439655579 1.0440948151 0.0000000000 0.0000000000
5.785000 8.4450096527 1.0440948151 0.0000000000 0.0000000000
5.786000 8.4460537475 1.0440948151 0.0000000000 0.0000000000
5.787000 8.4470978423 1.0440948151 0.0000000000 0.0000000000
5.788000 8.4481419371 1.0440948151 0.0000000000 0.0000000000
5.789000 8.4491860319 1.0440948151 0.0000000000 0.0000000000
5.790000 8.4502301268 1.0440948151 0.0000000000 0.0000000000
5.791000 8.4512742216 1.0440948151 0.0000000000 0.0000000000
5.792000 8.4523183164 1.0440948151 0.0000000000 0.0000000000
5.793000 8.4533624112 1.0440948151 0.0000000000 0.0000000000
5.794000 8.4544065060 1.0440948151 0.0000000000 0.0000000000
5.795000 8.4554506008 1.0440948151 0.0000000000 0.0000000000
5.796000 8.4564946956 1.0440948151 0.0000000000 0.0000000000
5.797000 8.4575387905 1.0440948151 0.0000000000 0.0000000000
5.798000 8.4585828853 1.0440948151 0.0000000000 0.0000000000
5.799000 8.4596269801 1.0440948151 0.0000000000 0.0000000000
5.800000 8.4606710749 1.0440948151 0.0000000000 0.0000000000
5.801000 8.4617151697 1.0440948151 0.0000000000 0.0000000000
5.802000 8.4627592645 1.0440948151 0.0000000000 0.0000000000
5.803000 8.4638033593 1.0440948151 0.0000000000 0.0000000000
5.804000 8.4648474542 1.0440948151 0.0000000000 0.0000000000
5.805000 8.4658915490 1.0440948151 0.0000000000 0.0000000000
5.806000 8.4669356438 1.0440948151 0.0000000000 0.0000000000
5.807000 8.4679797386 1.0440948151 0.0000000000 0.0000000000
5.808000 8.4690238334 1.0440948151 0.0000000000 0.0000000000
5.809000 8.4700679282 1.0440948151 0.0000000000 0.0000000000
5.810000 8.4711120231 1.0440948151 0.0000000000 0.0000000000
5.811000 8.4721561179 1.0440948151 0.0000000000 0.0000000000
5.812000 8.4732002127 1.0440948151 0.0000000000 0.0000000000
5.813000 8.4742443075 1.0440948151 0.0000000000 0.0000000000
5.814000 8.4752884023 1.0440948151 0.0000000000 0.0000000000
5.815000 8.4763324971 1.0440948151 0.0000000000 0.0000000000
5.816000 8.4773765919 1.0440948151 0.0000000000 0.0000000000
5.817000 8.4784206868 1.0440948151 0.0000000000 0.0000000000
5.818000 8.4794647816 1.0440948151 0.0000000000 0.0000000000
5.819000 8.4805088764 1.0440948151 0.0000000000 0.0000000000
5.820000 8.4815529712 1.0440948151 0.0000000000 0.0000000000
5.821000 8.4825970660 1.0440948151 0.0000000000 0.0000000000
5.822000 8.4836411608 1.0440948151 0.0000000000 0.0000000000
5.823000 8.4846852557 1.0440948151 0.0000000000 0.0000000000
5.824000 8.4857293505 1.0440948151 0.0000000000 0.0000000000
5.825000 8.4867734453 1.0440948151 0.0000000000 0.0000000000
5.826000 8.4878175401 1.0440948151 0.0000000000 0.0000000000
5.827000 8.4888616349 1.0440948151 0.0000000000 0.0000000000
5.828000 8.4899057297 1.0440948151 0.0000000000 0.0000000000
5.829000 8.4909498245 1.0440948151 0.0000000000 0.0000000000
5.830000 8.4919939194 1.0440948151 0.0000000000 0.0000000000
5.831000 8.4930380142 1.0440948151 0.0000000000 0.0000000000
5.832000 8.4940821090 1.0440948151 0.0000000000 0.0000000000
5.833000 8.4951262038 1.0440948151 0.0000000000 0.0000000000
5.834000 8.4961702986 1.0440948151 0.0000000000 0.0000000000
5.835000 8.4972143934 1.0440948151 0.0000000000 0.0000000000
5.836000 8.4982584882 1.0440948151 0.0000000000 0.0000000000
5.837000 8.4993025831 1.0440948151 0.0000000000 0.0000000000
5.838000 8.5003466779 1.0440948151 0.0000000000 0.0000000000
5.839000 8.5013907727 1.0440948151 0.0000000000 0.0000000000
5.840000 8.5024348675 1.0440948151 0.0000000000 0.0000000000
5.841000 8.5034789623 1.0440948151 0.0000000000 0.0000000000
5.842000 8.5045230571 1.0440948151 0.0000000000 0.0000000000
5.843000 8.5055671520 1.0440948151 0.0000000000 0.0000000000
5.844000 8.5066112468 1.0440948151 0.0000000000 0.0000000000
5.845000 8.5076553416 1.0440948151 0.0000000000 0.0000000000
5.846000 8.5086994364 1.0440948151 0.0000000000 0.0000000000
5.847000 8.5097435312 1.0440948151 0.0000000000 0.0000000000
5.848000 8.5107876260 1.0440948151 0.0000000000 0.0000000000
5.849000 8.5118317208 1.0440948151 0.0000000000 0.0000000000
5.850000 8.5128758157 1.0440948151 0.0000000000 0.0000000000
5.851000 8.5139199105 1.0440948151 0.0000000000 0.0000000000
5.852000 8.5149640053 1.0440948151 0.0000000000 0.0000000000
5.853000 8.5160081001 1.0440948151 0.0000000000 0.0000000000
5.854000 8.5170521949 1.0440948151 0.0000000000 0.0000000000
5.855000 8.5180962897 1.0440948151 0.0000000000 0.0000000000
5.856000 8.5191403845 1.0440948151 0.0000000000 0.0000000000
5.857000 8.5201844794 1.0440948151 0.0000000000 0.0000000000
5.858000 8.5212285742 1.0440948151 0.0000000000 0.0000000000
5.859000 8.5222726690 1.0440948151 0.0000000000 0.0000000000
5.860000 8.5233167638 1.0440948151 0.0000000000 0.0000000000
5.861000 8.5243608586 1.0440948151 0.0000000000 0.0000000000
5.862000 8.5254049534 1.0440948151 0.0000000000 0.0000000000
5.863000 8.5264490483 1.0440948151 0.0000000000 0.0000000000
5.864000 8.5274931431 1.0440948151 0.0000000000 0.0000000000
5.865000 8.5285372379 1.0440948151 0.0000000000 0.0000000000
5.866000 8.5295813327 1.0440948151 0.0000000000 0.0000000000
5.867000 8.5306254275 1.0440948151 0.0000000000 0.0000000000
5.868000 8.5316695223 1.0440948151 0.0000000000 0.0000000000
5.869000 8.5327136171 1.0440948151 0.0000000000 0.0000000000
5.870000 8.5337577120 1.0440948151 0.0000000000 0.0000000000
5.871000 8.5348018068 1.0440948151 0.0000000000 0.0000000000
5.872000 8.5358459016 1.0440948151 0.0000000000 0.0000000000
5.873000 8.5368899964 1.0440948151 0.0000000000 0.0000000000
5.874000 8.5379340912 1.0440948151 0.0000000000 0.0000000000
5.875000 8.5389781860 1.0440948151 0.0000000000 0.0000000000
5.876000 8.5400222809 1.0440948151 0.0000000000 0.0000000000
5.877000 8.5410663757 1.0440948151 0.0000000000 0.0000000000
5.878000 8.5421104705 1.0440948151 0.0000000000 0.0000000000
5.879000 8.5431545653 1.0440948151 0.0000000000 0.0000000000
5.880000 8.5441986601 1.0440948151 0.0000000000 0.0000000000
5.881000 8.5452427549 1.0440948151 0.0000000000 0.0000000000
5.882000 8.5462868497 1.0440948151 0.0000000000 0.0000000000
5.883000 8.5473309446 1.0440948151 0.0000000000 0.0000000000
5.884000 8.5483750394 1.0440948151 0.0000000000 0.0000000000
5.885000 8.5494191342 1.0440948151 0.0000000000 0.0000000000
5.886000 8.5504632290 1.0440948151 0.0000000000 0.0000000000
5.887000 8.5515073238 1.0440948151 0.0000000000 0.0000000000
5.888000 8.5525514186 1.0440948151 0.0000000000 0.0000000000
5.889000 8.5535955134 1.0440948151 0.0000000000 0.0000000000
5.890000 8.5546396083 1.0440948151 0.0000000000 0.0000000000
5.891000 8.5556837031 1.0440948151 0.0000000000 0.0000000000
5.892000 8.5567277979 1.0440948151 0.0000000000 0.0000000000
5.893000 8.5577718927 1.0440948151 0.0000000000 0.0000000000
5.894000 8.5588159875 1.0440948151 0.0000000000 0.0000000000
5.895000 8.5598600823 1.0440948151 0.0000000000 0.0000000000
5.896000 8.5609041772 1.0440948151 0.0000000000 0.0000000000
5.897000 8.5619482720 1.0440948151 0.0000000000 0.0000000000
5.898000 8.5629923668 1.0440948151 0.0000000000 0.0000000000
5.899000 8.5640364616 1.0440948151 0.0000000000 0.0000000000
5.900000 8.5650805564 1.0440948151 0.0000000000 0.0000000000
5.901000 8.5661246512 1.0440948151 0.0000000000 0.0000000000
5.902000 8.5671687460 1.0440948151 0.0000000000 0.0000000000
5.903000 8.5682128409 1.0440948151 0.0000000000 0.0000000000
5.904000 8.5692569357 1.0440948151 0.0000000000 0.0000000000
5.905000 8.5703010305 1.0440948151 0.0000000000 0.0000000000
5.906000 8.5713451253 1.0440948151 0.0000000000 0.0000000000
5.907000 8.5723892201 1.0440948151 0.0000000000 0.0000000000
5.908000 8.5734333149 1.0440948151 0.0000000000 0.0000000000
5.909000 8.5744774098 1.0440948151 0.0000000000 0.0000000000
5.910000 8.5755215046 1.0440948151 0.0000000000 0.0000000000
5.911000 8.5765655994 1.0440948151 0.0000000000 0.0000000000
5.912000 8.5776096942 1.0440948151 0.0000000000 0.0000000000
5.913000 8.5786537890 1.0440948151 0.0000000000 0.0000000000
5.914000 8.5796978838 1.0440948151 0.0000000000 0.0000000000
5.915000 8.5807419786 1.0440948151 0.0000000000 0.0000000000
5.916000 8.5817860735 1.0440948151 0.0000000000 0.0000000000
5.917000 8.5828301683 1.0440948151 0.0000000000 0.0000000000
5.918000 8.5838742631 1.0440948151 0.0000000000 0.0000000000
5.919000 8.5849183579 1.0440948151 0.0000000000 0.0000000000
5.920000 8.5859624527 1.0440948151 0.0000000000 0.0000000000
5.921000 8.5870065475 1.0440948151 0.0000000000 0.0000000000
5.922000 8.5880506423 1.0440948151 0.0000000000 0.0000000000
5.923000 8.5890947372 1.0440948151 0.0000000000 0.0000000000
5.924000 8.5901388320 1.0440948151 0.0000000000 0.0000000000
5.925000 8.5911829268 1.0440948151 0.0000000000 0.0000000000
5.926000 8.5922270216 1.0440948151 0.0000000000 0.0000000000
5.927000 8.5932711164 1.0440948151 0.0000000000 0.0000000000
5.928000 8.5943152112 1.0440948151 0.0000000000 0.0000000000
5.929000 8.5953593061 1.0440948151 0.0000000000 0.0000000000
5.930000 8.5964034009 1.0440948151 0.0000000000 0.0000000000
5.931000 8.5974474957 1.0440948151 0.0000000000 0.0000000000
5.932000 8.5984915905 1.0440948151 0.0000000000 0.0000000000
5.933000 8.5995356853 1.0440948151 0.0000000000 0.0000000000
5.934000 8.6005797801 1.0440948151 0.0000000000 0.0000000000
5.935000 8.6016238749 1.0440948151 0.0000000000 0.0000000000
5.936000 8.6026679698 1.0440948151 0.0000000000 0.0000000000
5.937000 8.6037120646 1.0440948151 0.0000000000 0.0000000000
5.938000 8.6047561594 1.0440948151 0.0000000000 0.0000000000
5.939000 8.6058002542 1.0440948151 0.0000000000 0.0000000000
5.940000 8.6068443490 1.0440948151 0.0000000000 0.0000000000
5.941000 8.6078884438 1.0440948151 0.0000000000 0.0000000000
5.942000 8.6089325386 1.0440948151 0.0000000000 0.0000000000
5.943000 8.6099766335 1.0440948151 0.0000000000 0.0000000000
5.944000 8.6110207283 1.0440948151 0.0000000000 0.0000000000
5.945000 8.6120648231 1.0440948151 0.0000000000 0.0000000000
5.946000 8.6131089179 1.0440948151 0.0000000000 0.0000000000
5.947000 8.6141530127 1.0440948151 0.0000000000 0.0000000000
5.948000 8.6151971075 1.0440948151 0.0000000000 0.0000000000
5.949000 8.6162412024 1.0440948151 0.0000000000 0.0000000000
5.950000 8.6172852972 1.0440948151 0.0000000000 0.0000000000
5.951000 8.6183293920 1.0440948151 0.0000000000 0.0000000000
5.952000 8.6193734868 1.0440948151 0.0000000000 0.0000000000
5.953000 8.6204175816 1.0440948151 0.0000000000 0.0000000000
5.954000 8.6214616764 1.0440948151 0.0000000000 0.0000000000
5.955000 8.6225057712 1.0440948151 0.0000000000 0.0000000000
5.956000 8.6235498661 1.0440948151 0.0000000000 0.0000000000
5.957000 8.6245939609 1.0440948151 0.0000000000 0.0000000000
5.958000 8.6256380557 1.0440948151 0.0000000000 0.0000000000
5.959000 8.6266821505 1.0440948151 0.0000000000 0.0000000000
5.960000 8.6277262453 1.0440948151 0.0000000000 0.0000000000
5.961000 8.6287703401 1.0440948151 0.0000000000 0.0000000000
5.962000 8.6298144350 1.0440948151 0.0000000000 0.0000000000
5.963000 8.6308585298 1.0440948151 0.0000000000 0.0000000000
5.964000 8.6319026246 1.0440948151 0.0000000000 0.0000000000
5.965000 8.6329467194 1.0440948151 0.0000000000 0.0000000000
5.966000 8.6339908142 1.0440948151 0.0000000000 0.0000000000
5.967000 8.6350349090 1.0440948151 0.0000000000 0.0000000000
5.968000 8.6360790038 1.0440948151 0.0000000000 0.0000000000
5.969000 8.6371230987 1.0440948151 0.0000000000 0.0000000000
5.970000 8.6381671935 1.0440948151 0.0000000000 0.0000000000
5.971000 8.6392112883 1.0440948151 0.0000000000 0.0000000000
5.972000 8.6402553831 1.0440948151 0.0000000000 0.0000000000
5.973000 8.6412994779 1.0440948151 0.0000000000 0.0000000000
5.974000 8.6423435727 1.0440948151 0.0000000000 0.0000000000
5.975000 8.6433876675 1.0440948151 0.0000000000 0.0000000000
5.976000 8.6444317624 1.0440948151 0.0000000000 0.0000000000
5.977000 8.6454758572 1.0440948151 0.0000000000 0.0000000000
5.978000 8.6465199520 1.0440948151 0.0000000000 0.0000000000
5.979000 8.6475640468 1.0440948151 0.0000000000 0.0000000000
5.980000 8.6486081416 1.0440948151 0.0000000000 0.0000000000
5.981000 8.6496522364 1.0440948151 0.0000000000 0.0000000000
5.982000 8.6506963313 1.0440948151 0.0000000000 0.0000000000
5.983000 8.6517404261 1.0440948151 0.0000000000 0.0000000000
5.984000 8.6527845209 1.0440948151 0.0000000000 0.0000000000
5.985000 8.6538286157 1.0440948151 0.0000000000 0.0000000000
5.986000 8.6548727105 1.0440948151 0.0000000000 0.0000000000
5.987000 8.6559168053 1.0440948151 0.0000000000 0.0000000000
5.988000 8.6569609001 1.0440948151 0.0000000000 0.0000000000
5.989000 8.6580049950 1.0440948151 0.0000000000 0.0000000000
5.990000 8.6590490898 1.0440948151 0.0000000000 0.0000000000
5.991000 8.6600931846 1.0440948151 0.0000000000 0.0000000000
5.992000 8.6611372794 1.0440948151 0.0000000000 0.0000000000
5.993000 8.6621813742 1.0440948151 0.0000000000 0.0000000000
5.994000 8.6632254690 1.0440948151 0.0000000000 0.0000000000
5.995000 8.6642695639 1.0440948151 0.0000000000 0.0000000000
5.996000 8.6653136587 1.0440948151 0.0000000000 0.0000000000
5.997000 8.6663577535 1.0440948151 0.0000000000 0.0000000000
5.998000 8.6674018483 1.0440948151 0.0000000000 0.0000000000
5.999000 8.6684459431 1.0440948151 0.0000000000 0.0000000000
6.000000 8.6694900379 1.0440948151 0.0000000000 0.0000000000
6.001000 8.6705341327 1.0440948151 0.0000000000 0.0000000000
6.002000 8.6715782276 1.0440948151 0.0000000000 0.0000000000
6.003000 8.6726223224 1.0440948151 0.0000000000 0.0000000000
6.004000 8.6736664172 1.0440948151 0.0000000000 0.0000000000
6.005000 8.6747105120 1.0440948151 0.0000000000 0.0000000000
6.006000 8.6757546068 1.0440948151 0.0000000000 0.0000000000
6.007000 8.6767987016 1.0440948151 0.0000000000 0.0000000000
6.008000 8.6778427964 1.0440948151 0.0000000000 0.0000000000
6.009000 8.6788868913 1.0440948151 0.0000000000 0.0000000000
6.010000 8.6799309861 1.0440948151 0.0000000000 0.0000000000
6.011000 8.6809750809 1.0440948151 0.0000000000 0.0000000000
6.012000 8.6820191757 1.0440948151 0.0000000000 0.0000000000
6.013000 8.6830632705 1.0440948151 0.0000000000 0.0000000000
6.014000 8.6841073653 1.0440948151 0.0000000000 0.0000000000
6.015000 8.6851514602 1.0440948151 0.0000000000 0.0000000000
6.016000 8.6861955550 1.0440948151 0.0000000000 0.0000000000
6.017000 8.6872396498 1.0440948151 0.0000000000 0.0000000000
6.018000 8.6882837446 1.0440948151 0.0000000000 0.0000000000
6.019000 8.6893278394 1.0440948151 0.0000000000 0.0000000000
6.020000 8.6903719342 1.0440948151 0.0000000000 0.0000000000
6.021000 8.6914160290 1.0440948151 0.0000000000 0.0000000000
6.022000 8.6924601239 1.0440948151 0.0000000000 0.0000000000
6.023000 8.6935042187 1.0440948151 0.0000000000 0.0000000000
6.024000 8.6945483135 1.0440948151 0.0000000000 0.0000000000
6.025000 8.6955924083 1.0440948151 0.0000000000 0.0000000000
6.026000 8.6966365031 1.0440948151 0.0000000000 0.0000000000
6.027000 8.6976805979 1.0440948151 0.0000000000 0.0000000000
6.028000 8.6987246927 1.0440948151 0.0000000000 0.0000000000
6.029000 8.6997687876 1.0440948151 0.0000000000 0.0000000000
6.030000 8.7008128824 1.0440948151 0.0000000000 0.0000000000
6.031000 8.7018569772 1.0440948151 0.0000000000 0.0000000000
6.032000 8.7029010720 1.0440948151 0.0000000000 0.0000000000
6.033000 8.7039451668 1.0440948151 0.0000000000 0.0000000000
6.034000 8.7049892616 1.0440948151 0.0000000000 0.0000000000
6.035000 8.7060333565 1.0440948151 0.0000000000 0.0000000000
6.036000 8.7070774513 1.0440948151 0.0000000000 0.0000000000
6.037000 8.7081215461 1.0440948151 0.0000000000 0.0000000000
6.038000 8.7091656409 1.0440948151 0.0000000000 0.0000000000
6.039000 8.7102097357 1.0440948151 0.0000000000 0.0000000000
6.040000 8.7112538305 1.0440948151 0.0000000000 0.0000000000
6.041000 8.7122979253 1.0440948151 0.0000000000 0.0000000000
6.042000 8.7133420202 1.0440948151 0.0000000000 0.0000000000
6.043000 8.7143861150 1.0440948151 0.0000000000 0.0000000000
6.044000 8.7154302098 1.0440948151 0.0000000000 0.0000000000
6.045000 8.7164743046 1.0440948151 0.0000000000 0.0000000000
6.046000 8.7175183994 1.0440948151 0.0000000000 0.0000000000
6.047000 8.7185624942 1.0440948151 0.0000000000 0.0000000000
6.048000 8.7196065891 1.0440948151 0.0000000000 0.0000000000
6.049000 8.7206506839 1.0440948151 0.0000000000 0.0000000000
6.050000 8.7216947787 1.0440948151 0.0000000000 0.0000000000
6.051000 8.7227388735 1.0440948151 0.0000000000 0.0000000000
6.052000 8.7237829683 1.0440948151 0.0000000000 0.0000000000
6.053000 8.7248270631 1.0440948151 0.0000000000 0.0000000000
6.054000 8.7258711579 1.0440948151 0.0000000000 0.0000000000
6.055000 8.7269152528 1.0440948151 0.0000000000 0.0000000000
6.056000 8.7279593476 1.0440948151 0.0000000000 0.0000000000
6.057000 8.7290034424 1.0440948151 0.0000000000 0.0000000000
6.058000 8.7300475372 1.0440948151 0.0000000000 0.0000000000
6.059000 8.7310916320 1.0440948151 0.0000000000 0.0000000000
6.060000 8.7321357268 1.0440948151 0.0000000000 0.0000000000
6.061000 8.7331798216 1.0440948151 0.0000000000 0.0000000000
6.062000 8.7342239165 1.0440948151 0.0000000000 0.0000000000
6.063000 8.7352680113 1.0440948151 0.0000000000 0.0000000000
6.064000 8.7363121061 1.0440948151 0.0000000000 0.0000000000
6.065000 8.7373562009 1.0440948151 0.0000000000 0.0000000000
6.066000 8.7384002957 1.0440948151 0.0000000000 0.0000000000
6.067000 8.7394443905 1.0440948151 0.0000000000 0.0000000000
6.068000 8.7404884854 1.0440948151 0.0000000000 0.0000000000
6.069000 8.7415325802 1.0440948151 0.0000000000 0.0000000000
6.070000 8.7425766750 1.0440948151 0.0000000000 0.0000000000
6.071000 8.7436207698 1.0440948151 0.0000000000 0.0000000000
6.072000 8.7446648646 1.0440948151 0.0000000000 0.0000000000
6.073000 8.7457089594 1.0440948151 0.0000000000 0.0000000000
6.074000 8.7467530542 1.0440948151 0.0000000000 0.0000000000
6.075000 8.7477971491 1.0440948151 0.0000000000 0.0000000000
6.076000 8.7488412439 1.0440948151 0.0000000000 0.0000000000
6.077000 8.7498853387 1.0440948151 0.0000000000 0.0000000000
6.078000 8.7509294335 1.0440948151 0.0000000000 0.0000000000
6.079000 8.7519735283 1.0440948151 0.0000000000 0.0000000000
6.080000 8.7530176231 1.0440948151 0.0000000000 0.0000000000
6.081000 8.7540617180 1.0440948151 0.0000000000 0.0000000000
6.082000 8.7551058128 1.0440948151 0.0000000000 0.0000000000
6.083000 8.7561499076 1.0440948151 0.0000000000 0.0000000000
6.084000 8.7571940024 1.0440948151 0.0000000000 0.0000000000
6.085000 8.7582380972 1.0440948151 0.0000000000 0.0000000000
6.086000 8.7592821920 1.0440948151 0.0000000000 0.0000000000
6.087000 8.7603262868 1.0440948151 0.0000000000 0.0000000000
6.088000 8.7613703817 1.0440948151 0.0000000000 0.0000000000
6.089000 8.7624144765 1.0440948151 0.0000000000 0.0000000000
6.090000 8.7634585713 1.0440948151 0.0000000000 0.0000000000
6.091000 8.7645026661 1.0440948151 0.0000000000 0.0000000000
6.092000 8.7655467609 1.0440948151 0.0000000000 0.0000000000
6.093000 8.7665908557 1.0440948151 0.0000000000 0.0000000000
6.094000 8.7676349505 1.0440948151 0.0000000000 0.0000000000
6.095000 8.7686790454 1.0440948151 0.0000000000 0.0000000000
6.096000 8.7697231402 1.0440948151 0.0000000000 0.0000000000
6.097000 8.7707672350 1.0440948151 0.0000000000 0.0000000000
6.098000 8.7718113298 1.0440948151 0.0000000000 0.0000000000
6.099000 8.7728554246 1.0440948151 0.0000000000 0.0000000000
6.100000 8.7738995194 1.0440948151 0.0000000000 0.0000000000
6.101000 8.7749436143 1.0440948151 0.0000000000 0.0000000000
6.102000 8.7759877091 1.0440948151 0.0000000000 0.0000000000
6.103000 8.7770318039 1.0440948151 0.0000000000 0.0000000000
6.104000 8.7780758987 1.0440948151 0.0000000000 0.0000000000
6.105000 8.7791199935 1.0440948151 0.0000000000 0.0000000000
6.106000 8.7801640883 1.0440948151 0.0000000000 0.0000000000
6.107000 8.7812081831 1.0440948151 0.0000000000 0.0000000000
6.108000 8.7822522780 1.0440948151 0.0000000000 0.0000000000
6.109000 8.7832963728 1.0440948151 0.0000000000 0.0000000000
6.110000 8.7843404676 1.0440948151 0.0000000000 0.0000000000
6.111000 8.7853845624 1.0440948151 0.0000000000 0.0000000000
6.112000 8.7864286572 1.0440948151 0.0000000000 0.0000000000
6.113000 8.7874727520 1.0440948151 0.0000000000 0.0000000000
6.114000 8.7885168468 1.0440948151 0.0000000000 0.0000000000
6.115000 8.7895609417 1.0440948151 0.0000000000 0.0000000000
6.116000 8.7906050365 1.0440948151 0.0000000000 0.0000000000
6.117000 8.7916491313 1.0440948151 0.0000000000 0.0000000000
6.118000 8.7926932261 1.0440948151 0.0000000000 0.0000000000
6.119000 8.7937373209 1.0440948151 0.0000000000 0.0000000000
6.120000 8.7947814157 1.0440948151 0.0000000000 0.0000000000
6.121000 8.7958255106 1.0440948151 0.0000000000 0.0000000000
6.122000 8.7968696054 1.0440948151 0.0000000000 0.0000000000
6.123000 8.7979137002 1.0440948151 0.0000000000 0.0000000000
6.124000 8.7989577950 1.0440948151 0.0000000000 0.0000000000
6.125000 8.8000018898 1.0440948151 0.0000000000 0.0000000000
6.126000 8.8010459846 1.0440948151 0.0000000000 0.0000000000
6.127000 8.8020900794 1.0440948151 0.0000000000 0.0000000000
6.128000 8.8031341743 1.0440948151 0.0000000000 0.0000000000
6.129000 8.8041782691 1.0440948151 0.0000000000 0.0000000000
6.130000 8.8052223639 1.0440948151 0.0000000000 0.0000000000
6.131000 8.8062664587 1.0440948151 0.0000000000 0.0000000000
6.132000 8.8073105535 1.0440948151 0.0000000000 0.0000000000
6.133000 8.8083546483 1.0440948151 0.0000000000 0.0000000000
6.134000 8.8093987432 1.0440948151 0.0000000000 0.0000000000
6.135000 8.8104428380 1.0440948151 0.0000000000 0.0000000000
6.136000 8.8114869328 1.0440948151 0.0000000000 0.0000000000
6.137000 8.8125310276 1.0440948151 0.0000000000 0.0000000000
6.138000 8.8135751224 1.0440948151 0.0000000000 0.0000000000
6.139000 8.8146192172 1.0440948151 0.0000000000 0.0000000000
6.140000 8.8156633120 1.0440948151 0.0000000000 0.0000000000
6.141000 8.8167074069 1.0440948151 0.0000000000 0.0000000000
6.142000 8.8177515017 1.0440948151 0.0000000000 0.0000000000
6.143000 8.8187955965 1.0440948151 0.0000000000 0.0000000000
6.144000 8.8198396913 1.0440948151 0.0000000000 0.0000000000
6.145000 8.8208837861 1.0440948151 0.0000000000 0.0000000000
6.146000 8.8219278809 1.0440948151 0.0000000000 0.0000000000
6.147000 8.8229719757 1.0440948151 0.0000000000 0.0000000000
6.148000 8.8240160706 1.0440948151 0.0000000000 0.0000000000
6.149000 8.8250601654 1.0440948151 0.0000000000 0.0000000000
6.150000 8.8261042602 1.0440948151 0.0000000000 0.0000000000
6.151000 8.8271483550 1.0440948151 0.0000000000 0.0000000000
6.152000 8.8281924498 1.0440948151 0.0000000000 0.0000000000
6.153000 8.8292365446 1.0440948151 0.0000000000 0.0000000000
6.154000 8.8302806395 1.0440948151 0.0000000000 0.0000000000
6.155000 8.8313247343 1.0440948151 0.0000000000 0.0000000000
6.156000 8.8323688291 1.0440948151 0.0000000000 0.0000000000
6.157000 8.8334129239 1.0440948151 0.0000000000 0.0000000000
6.158000 8.8344570187 1.0440948151 0.0000000000 0.0000000000
6.159000 8.8355011135 1.0440948151 0.0000000000 0.0000000000
6.160000 8.8365452083 1.0440948151 0.0000000000 0.0000000000
6.161000 8.8375893032 1.0440948151 0.0000000000 0.0000000000
6.162000 8.8386333980 1.0440948151 0.0000000000 0.0000000000
6.163000 8.8396774928 1.0440948151 0.0000000000 0.0000000000
6.164000 8.8407215876 1.0440948151 0.0000000000 0.0000000000
6.165000 8.8417656824 1.0440948151 0.0000000000 0.0000000000
6.166000 8.8428097772 1.0440948151 0.0000000000 0.0000000000
6.167000 8.8438538721 1.0440948151 0.0000000000 0.0000000000
6.168000 8.8448979669 1.0440948151 0.0000000000 0.0000000000
6.169000 8.8459420617 1.0440948151 0.0000000000 0.0000000000
6.170000 8.8469861565 1.0440948151 0.0000000000 0.0000000000
6.171000 8.8480302513 1.0440948151 0.0000000000 0.0000000000
6.172000 8.8490743461 1.0440948151 0.0000000000 0.0000000000
6.173000 8.8501184409 1.0440948151 0.0000000000 0.0000000000
6.174000 8.8511625358 1.0440948151 0.0000000000 0.0000000000
6.175000 8.8522066306 1.0440948151 0.0000000000 0.0000000000
6.176000 8.8532507254 1.0440948151 0.0000000000 0.0000000000
6.177000 8.8542948202 1.0440948151 0.0000000000 0.0000000000
6.178000 8.8553389150 1.0440948151 0.0000000000 0.0000000000
6.179000 8.8563830098 1.0440948151 0.0000000000 0.0000000000
6.180000 8.8574271046 1.0440948151 0.0000000000 0.0000000000
6.181000 8.8584711995 1.0440948151 0.0000000000 0.0000000000
6.182000 8.8595152943 1.0440948151 0.0000000000 0.0000000000
6.183000 8.8605593891 1.0440948151 0.0000000000 0.0000000000
